-2.1588e-07,-6.0957e-07,0.0170473,-6.65505e-07,8.54213e-07,0.0170473,-6.65505e-07,-8.54213e-07,-0.0170473,-2.839e-05,-6.9483e-05,8.35804e-08,-7.84983e-05,-3.04443e-05,5439
-2.38224e-07,-6.03501e-07,0.0170473,-6.62146e-07,8.54102e-07,0.0170473,-6.62146e-07,-8.54102e-07,-0.0170473,-2.91389e-05,-7.10478e-05,8.03665e-08,-7.92407e-05,-3.22063e-05,5540
-2.60569e-07,-5.97431e-07,0.0170474,-6.58786e-07,8.53992e-07,0.0170474,-6.58786e-07,-8.53992e-07,-0.0170474,-2.98879e-05,-7.26127e-05,7.71539e-08,-7.99831e-05,-3.39682e-05,5641
-2.82914e-07,-5.91362e-07,0.0170474,-6.55427e-07,8.53881e-07,0.0170474,-6.55427e-07,-8.53881e-07,-0.0170474,-3.06369e-05,-7.41775e-05,7.39428e-08,-8.07255e-05,-3.57302e-05,5742
-3.05038e-07,-5.85352e-07,0.0170474,-6.52101e-07,8.53772e-07,0.0170474,-6.52101e-07,-8.53772e-07,-0.0170474,-3.13784e-05,-7.57268e-05,7.07647e-08,-8.14606e-05,-3.74747e-05,5842
-3.27383e-07,-5.79283e-07,0.0170475,-6.48741e-07,8.53661e-07,0.0170475,-6.48741e-07,-8.53661e-07,-0.0170475,-3.21274e-05,-7.72917e-05,6.75562e-08,-8.22029e-05,-3.92367e-05,5943
-3.49507e-07,-5.73273e-07,0.0170475,-6.45415e-07,8.53552e-07,0.0170475,-6.45415e-07,-8.53552e-07,-0.0170475,-3.28689e-05,-7.8841e-05,6.43808e-08,-8.29379e-05,-4.09812e-05,6043
-3.71852e-07,-5.67204e-07,0.0170475,-6.42055e-07,8.53441e-07,0.0170475,-6.42055e-07,-8.53441e-07,-0.0170475,-3.36178e-05,-8.04058e-05,6.11751e-08,-8.36803e-05,-4.27432e-05,6144
-3.94197e-07,-5.61134e-07,0.0170476,-6.38695e-07,8.53331e-07,0.0170476,-6.38695e-07,-8.53331e-07,-0.0170476,-3.43667e-05,-8.19707e-05,5.79706e-08,-8.44226e-05,-4.45052e-05,6245
-4.16543e-07,-5.55065e-07,0.0170476,-6.35335e-07,8.5322e-07,0.0170476,-6.35335e-07,-8.5322e-07,-0.0170476,-3.51156e-05,-8.35355e-05,5.47676e-08,-8.51649e-05,-4.62672e-05,6346
-4.38889e-07,-5.48995e-07,0.0170476,-6.31975e-07,8.53109e-07,0.0170476,-6.31975e-07,-8.53109e-07,-0.0170476,-3.58646e-05,-8.51004e-05,5.15659e-08,-8.59072e-05,-4.80292e-05,6447
-4.61234e-07,-5.42926e-07,0.0170477,-6.28615e-07,8.52998e-07,0.0170477,-6.28615e-07,-8.52998e-07,-0.0170477,-3.66134e-05,-8.66652e-05,4.83655e-08,-8.66495e-05,-4.97912e-05,6548
-4.82074e-07,-5.41729e-07,0.0170477,-6.25558e-07,8.54147e-07,0.0170477,-6.25558e-07,-8.54147e-07,-0.0170477,-3.64363e-05,-8.80634e-05,4.35066e-08,-8.65397e-05,-5.13688e-05,6649
-5.00758e-07,-5.47699e-07,0.0170477,-6.22935e-07,8.57175e-07,0.0170477,-6.22935e-07,-8.57175e-07,-0.0170477,-3.48952e-05,-8.92212e-05,3.59675e-08,-8.5176e-05,-5.26805e-05,6750
-5.19986e-07,-5.51517e-07,0.0170478,-6.20199e-07,8.59595e-07,0.0170478,-6.20199e-07,-8.59595e-07,-0.0170478,-3.37672e-05,-9.04432e-05,2.96358e-08,-8.41899e-05,-5.40632e-05,6851
-5.38342e-07,-5.57708e-07,0.0170478,-6.17629e-07,8.62638e-07,0.0170478,-6.17629e-07,-8.62638e-07,-0.0170478,-3.2191e-05,-9.15756e-05,2.21902e-08,-8.2792e-05,-5.53464e-05,6951
-5.57677e-07,-5.61365e-07,0.0170479,-6.14873e-07,8.65044e-07,0.0170479,-6.14873e-07,-8.65044e-07,-0.0170479,-3.10906e-05,-9.28075e-05,1.5791e-08,-8.18327e-05,-5.67401e-05,7052
-5.76035e-07,-5.67537e-07,0.0170479,-6.12303e-07,8.68084e-07,0.0170479,-6.12303e-07,-8.68084e-07,-0.0170479,-2.95171e-05,-9.39403e-05,8.467e-09,-8.04374e-05,-5.80237e-05,7152
-5.95368e-07,-5.71213e-07,0.0170479,-6.09548e-07,8.70493e-07,0.0170479,-6.09548e-07,-8.70493e-07,-0.0170479,-2.8414e-05,-9.51719e-05,1.94032e-09,-7.94755e-05,-5.9417e-05,7253
-6.13947e-07,-5.77325e-07,0.017048,-6.06944e-07,8.73532e-07,0.017048,-6.06944e-07,-8.73532e-07,-0.017048,-2.68479e-05,-9.63201e-05,-5.41843e-09,-7.80875e-05,-6.0718e-05,7354
-6.3328e-07,-5.81001e-07,0.017048,-6.04189e-07,8.75941e-07,0.017048,-6.04189e-07,-8.75941e-07,-0.017048,-2.57448e-05,-9.75517e-05,-1.19479e-08,-7.71256e-05,-6.21113e-05,7455
-6.51859e-07,-5.87113e-07,0.0170481,-6.01585e-07,8.7898e-07,0.0170481,-6.01585e-07,-8.7898e-07,-0.0170481,-2.41787e-05,-9.86999e-05,-1.93097e-08,-7.57376e-05,-6.34123e-05,7556
-6.70741e-07,-5.9275e-07,0.0170481,-5.98928e-07,8.81984e-07,0.0170481,-5.98928e-07,-8.81984e-07,-0.0170481,-2.26971e-05,-9.98769e-05,-2.70883e-08,-7.44321e-05,-6.47453e-05,7657
-6.8977e-07,-5.96901e-07,0.0170481,-5.96227e-07,8.84427e-07,0.0170481,-5.96227e-07,-8.84427e-07,-0.0170481,-2.15094e-05,-0.00010108,-3.32068e-08,-7.33876e-05,-6.61066e-05,7758
-7.08233e-07,-6.0293e-07,0.0170482,-5.93639e-07,8.87455e-07,0.0170482,-5.93639e-07,-8.87455e-07,-0.0170482,-1.99608e-05,-0.000102222,-4.07309e-08,-7.20165e-05,-6.74008e-05,7858
-7.27461e-07,-6.06748e-07,0.0170482,-5.90902e-07,8.89876e-07,0.0170482,-5.90902e-07,-8.89876e-07,-0.0170482,-1.88328e-05,-0.000103444,-4.7078e-08,-7.10303e-05,-6.87834e-05,7959
-7.4604e-07,-6.1286e-07,0.0170483,-5.88299e-07,8.92914e-07,0.0170483,-5.88299e-07,-8.92914e-07,-0.0170483,-1.72666e-05,-0.000104592,-5.44476e-08,-6.96422e-05,-7.00844e-05,8060
-7.65372e-07,-6.16536e-07,0.0170483,-5.85544e-07,8.95323e-07,0.0170483,-5.85544e-07,-8.95323e-07,-0.0170483,-1.61635e-05,-0.000105824,-6.09868e-08,-6.86803e-05,-7.14777e-05,8161
-7.83951e-07,-6.22648e-07,0.0170484,-5.82941e-07,8.98361e-07,0.0170484,-5.82941e-07,-8.98361e-07,-0.0170484,-1.45974e-05,-0.000106972,-6.83593e-08,-6.72922e-05,-7.27787e-05,8262
-8.03284e-07,-6.26323e-07,0.0170484,-5.80187e-07,9.00769e-07,0.0170484,-5.80187e-07,-9.00769e-07,-0.0170484,-1.34942e-05,-0.000108204,-7.49015e-08,-6.63302e-05,-7.41719e-05,8363
-8.21862e-07,-6.32435e-07,0.0170484,-5.77584e-07,9.03808e-07,0.0170484,-5.77584e-07,-9.03808e-07,-0.0170484,-1.19281e-05,-0.000109352,-8.2277e-08,-6.49422e-05,-7.54729e-05,8464
-8.40744e-07,-6.38072e-07,0.0170485,-5.74926e-07,9.06811e-07,0.0170485,-5.74926e-07,-9.06811e-07,-0.0170485,-1.04465e-05,-0.000110529,-9.00691e-08,-6.36366e-05,-7.68059e-05,8565
-8.59774e-07,-6.42222e-07,0.0170485,-5.72226e-07,9.09254e-07,0.0170485,-5.72226e-07,-9.09254e-07,-0.0170485,-9.25877e-06,-0.000111732,-9.62006e-08,-6.25921e-05,-7.81671e-05,8666
-8.78457e-07,-6.48192e-07,0.0170486,-5.69605e-07,9.12281e-07,0.0170486,-5.69605e-07,-9.12281e-07,-0.0170486,-7.71754e-06,-0.000112889,-1.0377e-07,-6.12282e-05,-7.94787e-05,8767
-8.97463e-07,-6.5207e-07,0.0170486,-5.66902e-07,9.14702e-07,0.0170486,-5.66902e-07,-9.14702e-07,-0.0170486,-6.58204e-06,-0.000114096,-1.10098e-07,-6.02346e-05,-8.08439e-05,8867
-9.16042e-07,-6.58182e-07,0.0170486,-5.64299e-07,9.1774e-07,0.0170486,-5.64299e-07,-9.1774e-07,-0.0170486,-5.01584e-06,-0.000115244,-1.17481e-07,-5.88465e-05,-8.21449e-05,8968
-9.35374e-07,-6.61857e-07,0.0170487,-5.61545e-07,9.20148e-07,0.0170487,-5.61545e-07,-9.20148e-07,-0.0170487,-3.91271e-06,-0.000116476,-1.24033e-07,-5.78845e-05,-8.35381e-05,9069
-9.53953e-07,-6.67969e-07,0.0170487,-5.58942e-07,9.23186e-07,0.0170487,-5.58942e-07,-9.23186e-07,-0.0170487,-2.34655e-06,-0.000117624,-1.3142e-07,-5.64964e-05,-8.48391e-05,9170
-9.73285e-07,-6.71644e-07,0.0170488,-5.56188e-07,9.25594e-07,0.0170488,-5.56188e-07,-9.25594e-07,-0.0170488,-1.24335e-06,-0.000118856,-1.37974e-07,-5.55343e-05,-8.62323e-05,9271
-9.89951e-07,-6.75909e-07,0.0170488,-5.53498e-07,9.27809e-07,0.0170488,-5.53498e-07,-9.27809e-07,-0.0170488,-9.77513e-08,-0.000119843,-1.44563e-07,-5.45185e-05,-8.73775e-05,9372
-9.95314e-07,-6.73087e-07,0.0170489,-5.47728e-07,9.22778e-07,0.0170489,-5.47728e-07,-9.22778e-07,-0.0170489,5.82682e-08,-0.000119657,-1.14254e-07,-5.40672e-05,-8.75304e-05,9473
-9.99788e-07,-6.68088e-07,0.0170489,-5.41127e-07,9.16194e-07,0.0170489,-5.41127e-07,-9.16194e-07,-0.0170489,-1.1866e-07,-0.00011937,-7.69746e-08,-5.38578e-05,-8.763e-05,9574
-1.00541e-06,-6.64011e-07,0.017049,-5.35008e-07,9.10565e-07,0.017049,-5.35008e-07,-9.10565e-07,-0.017049,-1.76735e-07,-0.000119206,-4.51855e-08,-5.35855e-05,-8.7825e-05,9675
-1.00994e-06,-6.60033e-07,0.017049,-5.28548e-07,9.04431e-07,0.017049,-5.28548e-07,-9.04431e-07,-0.017049,-1.59427e-07,-0.000118923,-9.73707e-09,-5.32083e-05,-8.79214e-05,9776
-1.01535e-06,-6.5577e-07,0.0170491,-5.22055e-07,8.98401e-07,0.0170491,-5.22055e-07,-8.98401e-07,-0.0170491,-1.8542e-07,-0.000118728,2.53394e-08,-5.28804e-05,-8.81072e-05,9877
-1.01868e-06,-6.53496e-07,0.0170491,-5.15995e-07,8.92773e-07,0.0170491,-5.15995e-07,-8.92773e-07,-0.0170491,1.04884e-07,-0.000118331,5.94957e-08,-5.22598e-05,-8.80658e-05,9978
-1.02467e-06,-6.49404e-07,0.0170492,-5.0967e-07,8.87028e-07,0.0170492,-5.0967e-07,-8.87028e-07,-0.0170492,1.0063e-07,-0.000118192,9.29262e-08,-5.19269e-05,-8.8298e-05,10079
-1.02922e-06,-6.45398e-07,0.0170493,-5.03205e-07,8.80887e-07,0.0170493,-5.03205e-07,-8.80887e-07,-0.0170493,1.14706e-07,-0.00011791,1.28373e-07,-5.15524e-05,-8.83957e-05,10180
-1.03376e-06,-6.41421e-07,0.0170493,-4.96741e-07,8.74742e-07,0.0170493,-4.96741e-07,-8.74742e-07,-0.0170493,1.24918e-07,-0.000117632,1.64979e-07,-5.11816e-05,-8.84969e-05,10281
-1.03883e-06,-6.3599e-07,0.0170494,-4.9029e-07,8.68372e-07,0.0170494,-4.9029e-07,-8.68372e-07,-0.0170494,-1.52146e-07,-0.00011741,1.99501e-07,-5.10849e-05,-8.86525e-05,10382
-1.04376e-06,-6.3365e-07,0.0170494,-4.84351e-07,8.63148e-07,0.0170494,-4.84351e-07,-8.63148e-07,-0.0170494,1.29702e-07,-0.000117166,2.31657e-07,-5.04965e-05,-8.87574e-05,10483
-1.04922e-06,-6.29512e-07,0.0170495,-4.78241e-07,8.57488e-07,0.0170495,-4.78241e-07,-8.57488e-07,-0.0170495,5.86335e-08,-0.000116992,2.64398e-07,-5.02354e-05,-8.89422e-05,10584
-1.05439e-06,-6.25321e-07,0.0170495,-4.71939e-07,8.51598e-07,0.0170495,-4.71939e-07,-8.51598e-07,-0.0170495,2.95719e-08,-0.000116776,2.98401e-07,-4.99189e-05,-8.90953e-05,10685
-1.05858e-06,-6.21962e-07,0.0170496,-4.65696e-07,8.45655e-07,0.0170496,-4.65696e-07,-8.45655e-07,-0.0170496,1.32192e-07,-0.000116458,3.32904e-07,-4.94675e-05,-8.91434e-05,10786
-1.06389e-06,-6.18104e-07,0.0170497,-4.59781e-07,8.40175e-07,0.0170497,-4.59781e-07,-8.40175e-07,-0.0170497,8.05129e-08,-0.000116266,3.64016e-07,-4.91976e-05,-8.9299e-05,10887
-1.06841e-06,-6.12721e-07,0.0170497,-4.53163e-07,8.33558e-07,0.0170497,-4.53163e-07,-8.33558e-07,-0.0170497,-1.58724e-07,-0.000115984,4.0028e-07,-4.90486e-05,-8.94055e-05,10988
-1.07319e-06,-6.10315e-07,0.0170498,-4.47234e-07,8.28305e-07,0.0170498,-4.47234e-07,-8.28305e-07,-0.0170498,1.06134e-07,-0.000115731,4.32647e-07,-4.84755e-05,-8.95e-05,11089
-1.07779e-06,-6.06569e-07,0.0170498,-4.40772e-07,8.22203e-07,0.0170498,-4.40772e-07,-8.22203e-07,-0.0170498,1.7436e-07,-0.00011545,4.68483e-07,-4.80492e-05,-8.9598e-05,11190
-1.08317e-06,-6.00879e-07,0.0170499,-4.34108e-07,8.15662e-07,0.0170499,-4.34108e-07,-8.15662e-07,-0.0170499,-1.12624e-07,-0.000115256,5.04649e-07,-4.79524e-05,-8.97946e-05,11291
-1.08774e-06,-5.98555e-07,0.0170499,-4.28374e-07,8.10566e-07,0.0170499,-4.28374e-07,-8.10566e-07,-0.0170499,1.29946e-07,-0.000114984,5.35258e-07,-4.74107e-05,-8.9859e-05,11392
-1.09303e-06,-5.94717e-07,0.01705,-4.2231e-07,8.04962e-07,0.01705,-4.2231e-07,-8.04962e-07,-0.01705,1.25108e-07,-0.000114791,5.67314e-07,-4.70868e-05,-9.00222e-05,11492
